"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"964",961,118.54684,8.5529207,19.96871,0.014129232,7.1323796,2.4333996e-06,0.030679783,3305815,295715626118.486,11906.9411433695,19918805517.9545,9969499047.97855,46861655311.9949,3832963816.8964,10390570898.7467,2566169472.57628,37622808183.3615,36378339499.4232,8523401789.29294,2196742863.54542,852116452.705399,861086753.221567,37856186228.9183,8317082294.85999,2084239580.26115,670306229.529012,358928128.095024,529566778.959944,44561857312.1262,13051165523.3427,4312746108.83755,1811371128.71452,916050875.115717,625040672.965568,646925649.062991,76749959877.9279,54412512371.5808,48811687358.1885,49816309240.6234,65925157270.1652
"965",975,115.7448,21.044467,16.850768,0.016314809,1.8027858,8.7059386e-05,0.033398723,9553613.1,270243820018.563,7108.43284284244,15416689576.1659,5145127418.27345,41108381495.6964,3518318931.91826,11047932380.6123,1287536804.28408,37593998705.4779,36465873821.7738,9942505322.02246,2717167392.59061,878163926.654921,426018557.502607,37612919176.2702,9442059603.6365,2623385355.23274,839813610.354855,300491787.112854,203447151.735347,36906562456.9435,11044602741.6148,3506150053.99532,1238451453.24063,510336726.452671,270217458.467941,197668110.53294,61670198490.1358,53447786822.2925,50429729020.5444,51022116684.3425,53673989001.2479
"966",979,58.217198,9.5678314,23.551543,0.0049451329,0.37112776,2.3693489e-06,0.041783584,465362.26,55390794774.5227,17264.2610612812,281341108.605199,111092655.103039,1166081561.12676,110866897.198359,425101151.969591,64394890.603204,2127623364.48456,3719791257.79584,829107964.263137,273630075.860126,148878911.133204,134100035.020196,6417527160.26025,2032433155.15087,1023889776.9398,689049903.334634,479750786.40275,414138753.2691,14016755349.6666,7179272902.55756,4732552650.50872,3530749691.82661,2616219502.95953,1710950741.96697,1155494526.5161,1558515324.835,2727986304.25572,5105508244.07251,11056789535.3574,34941995366.0021
"967",966,174.19017,45.716041,32.696772,0.013166597,8.4026241,8.7250001e-05,0.012372689,3601586.7,20102727964.8316,3312.09742195312,2673592656.21929,2980482508.41513,3316044029.38318,985353744.082316,1101023301.45454,1424173593.45594,1962000675.79903,1154412323.289,542149033.05614,371209653.473668,413962231.585701,677540312.857481,617786468.910307,303381292.949716,165721791.742508,136789053.777031,184518614.751727,271741554.193599,237414968.212391,176781814.698064,103339539.029444,68118222.2430122,65739511.8625634,83367125.0534992,86083944.3362964,8970119194.0176,5472551314.79182,3159273554.26199,1679938776.32489,820845125.43527
"968",970,106.28254,4.1151249,16.399495,0.012531695,4.4849662,8.1971421e-05,0.019743625,4134741.4,347763191700.5,7092.61359183728,18882169338.4573,11243097087.8561,47125404528.6324,2482353589.35953,7196125291.07142,2933931108.87301,40015552287.356,41487060366.0269,5855832027.57076,1058904391.87273,512478865.051836,1389484717.57832,47167056177.2521,7298684694.43056,1486040627.51618,514081327.545393,398564869.726595,1058744002.01761,75287490857.8723,19193545149.2409,7011698360.143,3304591477.03865,1849383202.48834,1294357098.90957,1716560256.61262,77250670954.9458,52627962276.66,50303760368.1005,57923171698.4884,109657626402.305
"969",983,49.800162,28.38644,17.266898,0.0058407001,8.8444751,1.0809729e-05,0.026672842,8933695,150958749108.578,5802.39001719038,282695174.094089,164393353.534262,730107545.445366,371427014.87544,781080834.183652,266741912.448045,2601148213.36393,7020758938.75287,2487290807.29029,1303175502.97893,880098661.772439,687468846.59467,14394735996.5478,6506644750.85612,4040309844.71287,2885944260.85006,2251733729.61951,1546858011.26808,36364019059.0519,21951889853.337,15877672313.9403,12050547301.7283,7946208529.12851,5093580618.05408,2472218034.14935,1177196073.07372,4020397974.87107,12378792757.3892,31626226593.8544,101756135709.389
"970",974,131.48068,42.359793,2.5782026,0.0029396867,9.0617601,9.4714738e-06,0.044266579,9817329.7,146373863925.578,7301.00260156794,12665986548.537,5047145148.23394,22736120180.4678,3366577671.66573,7802569028.0649,1266807929.42783,19302141531.9095,18264639367.7263,5590999068.85913,2207202249.68181,1026803109.83332,489085621.517836,14936812251.8516,5304586997.53842,2248950075.95787,878552405.74017,381592719.2883,212880575.147321,12703403368.4505,5709537411.80625,2379080000.48712,1021021504.60909,460676176.3314,223769331.494341,146923650.950553,40449251877.2387,31738096161.068,27578729417.6184,23963375025.5236,22644411444.1293
"971",978,119.54651,12.566107,1.5756858,0.011561191,8.1209776,6.0511911e-06,0.022941143,2948909.2,123602280656.726,7272.5223442984,8628116525.48265,3863034307.34624,19840705308.0579,1768644414.33002,4615482352.201,883482963.256939,16240897226.018,15887955042.8182,3894543643.04018,1048937469.65691,399247519.794634,289434662.14712,15588549208.2387,3775210165.46442,1023969018.23309,307305246.072219,138370345.742497,146337199.139189,17598560017.1965,4896165314.14399,1564355052.64912,597549783.631218,281718654.722797,166053533.937085,157655683.404879,32331856140.8868,23508506955.806,21520118337.457,20979741182.8902,25262058039.6856
"972",968,50.183231,35.662389,31.632293,0.0029955418,0.28968718,8.291849e-05,0.036907579,7028647.4,104164822772.752,6201.1781093414,175927632.445413,104782362.254727,432659609.243132,243130041.073906,531069674.630306,181097020.0767,1553593258.2241,4689414216.86256,1636358529.8348,836978128.921756,534301093.7093,413508988.58932,11065689337.4894,4736108241.01865,3057395888.89477,1912915937.31543,1325539752.93062,861221170.091564,26316724053.6302,15561678182.0643,10824137653.6639,7773040940.37035,5078583537.21941,3005380428.566,1313587093.6311,713369603.943273,2508889994.00501,8110560957.91774,22958870327.7404,69873131889.1452
"973",987,150.54758,27.095576,41.906495,0.018393829,8.7309256,3.0643406e-05,0.040126617,8666548.2,237032256731.292,9027.7684119398,28217931934.3561,15454916372.5515,47445824207.8652,6508959144.10778,13001299143.8511,3283506706.65118,32134527251.6818,25980478309.8586,8677764480.74687,3366410661.85138,1547989245.94186,729035006.710795,18324240665.3907,6743798866.40865,2359705665.67676,837144827.804817,435768468.714216,190213217.647213,11848183423.2534,5844248302.83439,2343091865.25851,918386440.043744,501343779.711189,236624354.043615,100864388.330508,91118672514.7728,54928292246.2918,40301677705.1095,28890871711.6424,21792742553.4753
"974",972,150.24447,19.617202,1.3025364,0.013223466,6.4912919,6.0609258e-05,0.0093529536,331327.77,3257298229.87247,2479.73213605898,395792234.057884,242112415.412819,655756881.002714,85276770.8021708,164583679.396027,46349485.2927378,434060192.485476,361776878.968064,109750655.927941,41244358.4578323,19749579.37005,10075183.7961622,271093275.679163,79771945.4566095,25506709.4952423,9868857.70821397,4590032.49991024,2320504.43964925,183895088.95454,67839396.5027927,25686777.9509887,11000477.6585238,5350372.1473847,2599151.97610286,1247324.43346981,1293661530.47342,730270127.976412,542596656.52005,393151325.278788,297618589.623803
"975",991,96.47214,8.7552109,20.514569,0.0065110551,3.068704,3.2482735e-05,0.048493078,3969332.1,426724020139.433,12258.490313568,13008231242.5112,4204440407.29693,45768099487.1134,2459273006.89496,10216157194.5603,1035728378.54192,50027043976.6342,57264463215.1226,11015011129.1273,2136218025.39275,543679113.023388,385732948.330908,70041691198.7522,14007223851.0678,2943738353.91191,700855033.509328,229721160.889488,227568098.799979,103420210284.83,26094144992.0045,7374629434.22333,2295357238.59619,759081353.024175,317533610.934997,248187404.339728,62980771136.9215,63738202556.6314,71345104430.9969,88150797696.9306,140509144317.952
"976",976,62.91523,13.349564,40.862751,0.0039893499,7.8207039,7.0969577e-06,0.03233051,6825672.4,380289864614.401,9958.05128569063,1745521397.3485,642787831.023407,7598940325.08492,802375221.44236,3165309794.79457,359219885.328724,16228107508.2411,28477976109.623,6719586119.42155,2006163150.01775,912726462.232158,583871986.049917,50208905079.1189,15772683349.0854,6962876669.69072,3855198118.65988,2318122249.41878,1429715390.4949,107012232275.58,50877988663.9385,31193242111.387,19740238955.1066,11944152201.6169,6472387966.33686,3259535793.3585,9987249553.45682,20555012409.8067,38700323827.3444,80547500856.4685,230499777967.324
"977",965,35.042196,41.912282,43.436288,0.019530444,4.6496521,8.1560496e-05,0.044351007,3846251.2,55721411519.7259,7063.22933187301,66382075.091192,77621796.245742,88072978.2795078,164915722.236313,200764884.413777,186979111.85951,283791727.182732,1000081151.64751,621052685.792752,535036497.867782,396287511.557632,421798634.003791,3482917092.10763,2115023049.25733,1973987458.78189,1527198279.1402,1260024451.71797,918717903.256073,10414740528.4448,7842001909.68784,6626915033.363,5614658653.36026,4727567912.99361,3334335365.9863,1840539105.45071,232076849.616442,836451445.692332,2974256480.86946,11277868234.2611,40400758509.2865
"978",982,165.23412,40.890842,43.455778,0.0079595312,5.2092666,2.8423324e-05,0.035642094,9438916.9,153029208500.839,8469.71178692695,20680805128.6771,18973655105.5807,26356839135.5711,6496196807.22159,8430656437.96761,7638592208.33332,16874836663.0441,11855703310.4683,4867174335.63686,2676564257.62773,2311512598.52824,2791952658.79406,7538443914.92597,3187805202.74894,1465717234.50739,902893396.228183,832726687.943639,876719330.038667,3481801100.57037,2110284225.15332,1094391624.25218,599847056.412252,401511622.042453,335785805.407082,246792653.158453,66011299369.8288,39440282116.5666,24502907161.0551,14804305766.3928,8270414086.99611
"979",969,129.56306,10.778611,43.954269,0.005070419,0.37239751,1.1059795e-05,0.010679761,5482342.3,121060163338.174,3552.95235163182,10316681672.0353,5213208887.50371,21562639113.3898,1939534879.49754,4709733462.12871,1136217123.23313,16419120784.2324,15073479288.3954,3434523269.08504,958770866.786747,410741835.936909,345141332.457754,13742555475.4757,3301906717.66069,835123488.156945,253446268.815757,134494449.573848,161504740.249412,14562125354.4846,4107142868.18242,1322262820.20532,511454243.684568,263209834.317065,176354883.767597,168789678.917258,37092529672.9289,24204606249.0918,20222656592.6619,18429031139.9323,21111339683.5588
"980",986,74.881332,3.0190454,14.247332,0.018642196,2.418387,4.1608046e-06,0.018590178,902240.65,92065028707.7271,7551.20392715087,2107334392.30362,1357794970.26303,6484655309.37398,255795296.394161,848963007.08912,425807658.151924,6727226699.46385,8221787615.05769,940063201.714489,154322593.901864,88757412.3600989,303487240.354885,11595167874.5049,1864054341.25665,609793805.428761,357925498.354256,269309098.775469,461759652.988523,25729751023.3969,9178412615.02624,5143074881.25856,3432065887.14803,2346808253.35378,1599701925.9192,1561208453.88715,9949784671.94063,8257792661.09905,9708418063.38902,15158010271.3085,48991023039.9899
"981",995,43.78113,20.941862,25.411551,0.014055536,1.7869455,3.5286007e-05,0.032516352,2785831.8,82381410598.7691,7962.77443732798,93395558.9651243,61590889.9775698,220917558.219411,141190572.905745,274944129.921761,139157827.801841,830801512.484599,2625117377.8844,965141922.024797,527119133.870149,386357791.799302,354255783.578233,7325449368.49313,3383399411.04889,2133424866.03536,1576653159.42338,1153753917.78386,877369634.41022,20216780386.9914,12430757665.4836,9092384982.07389,6841552722.43794,5254710249.16644,3535073876.76601,1940110299.22211,375904007.162105,1386094043.11395,4857992009.15688,16450050357.1948,59311370182.1414
"982",994,119.32075,26.02451,22.651598,0.0091526778,3.0765209,8.2158344e-05,0.020678141,8592559.7,116130768819.972,4135.38934990091,6764713319.95009,2488997792.65139,19214775095.1959,1775377164.74066,5037581175.52683,651602693.77483,15891473256.462,15669584280.357,4450679027.52034,1324052452.54603,466388608.895724,195880793.462047,15602871132.4969,4314280779.93514,1117201196.47568,405395778.808963,157839428.603065,97588061.7676739,13292159310.15,4613623210.3973,1540515330.38001,591669799.212191,244985583.799268,129490605.398415,92042941.4649417,28468486207.7974,23356034290.5043,22106585162.7812,21695176378.0875,20504486780.8021
"983",973,118.77976,35.308583,38.728957,0.012796688,3.5428846,5.9803027e-05,0.040090395,2374762.6,38906359627.6318,6498.72685832147,2413165244.72265,740521737.782156,5941668023.74444,636980766.89533,1759544766.45508,224174742.401104,5408856029.69612,5191160216.41034,1612015591.85853,511938695.660462,194436558.597634,83183908.9844405,4891007695.25134,1510251549.13194,507042104.010889,173783394.760324,64210625.5227069,41143170.8359027,4446365129.44268,1553954976.74362,595264442.718999,219361948.779167,99613772.3762411,51770005.7258342,34944529.1239162,9095355006.24925,8029556305.44763,7592734971.51141,7187438539.5131,7001274804.91046
"984",980,156.45384,38.542052,9.7899464,0.015847985,2.9442815,2.1647614e-05,0.016701703,5317577,38727833129.671,3427.72353145106,4583939493.53032,3896994802.17498,6710500780.37392,1397983786.80861,2247976910.98584,981588748.269865,5098143827.81591,3723577246.03063,1384227538.12936,683417200.083494,382296517.257529,278974054.525981,2702611214.90216,1002926455.49086,400770625.065094,206526796.606641,113356750.022237,71774559.1421146,1434503708.88106,767523838.371012,338131069.102234,162395236.314908,84137810.9939863,50660867.8475991,22893290.9446874,15191435076.0792,9725693273.88022,6452492556.02699,4497966401.22911,2860245822.45549
"985",999,44.455263,3.8749563,12.460483,0.0184721,2.1200236,3.5407441e-05,0.047332838,8584001.6,1952453635487.58,20544.9163858374,10111338909.8594,8379455068.40262,33847189379.9917,2265087250.77424,6658393373.76729,5992549539.37622,49967110697.8343,87170650680.0008,12650522698.5052,3708542604.8557,3290389622.81395,10121233962.4147,178976115663.669,42045986002.2173,23916318808.9941,18233682725.6537,15598856163.3368,25816230317.6496,524901667919.779,253897355334.031,178456979876.029,141715244904.771,116766812779.116,98215240604.91,99750680598.8288,52337983358.2537,64883140861.752,116941339568.59,304587189681.521,1413703982017.47
"986",998,22.686051,4.3558562,34.009428,0.0052606933,9.660833,8.0742274e-05,0.020266694,996829.71,96669971384.6376,9514.3013761814,246209981.096592,409175250.119804,568868109.720174,105318037.626605,146100448.35512,467991597.487781,898943403.433722,1986446582.12987,387363065.366592,211414131.097953,245945608.410963,876209901.963864,5374311389.02017,1880979753.87518,1386484324.56249,1227954002.0057,1278024276.40122,2289918476.65023,20122568639.4654,12383167240.4539,10021934082.6588,8884045473.18927,8359431131.01213,7743699783.12257,9167466695.41157,1224253340.93657,1618353486.90323,3707379288.96925,13437672222.515,76682313045.3136
"987",1003,150.47947,12.79889,10.19035,0.012397799,6.0214498,7.8455082e-05,0.018485432,3601293.8,118930245994.324,6015.50215552878,14771145776.7708,10175447765.6842,24236897809.9411,2841025548.24987,5502899310.90034,2084992936.98354,16085487837.5106,12572648005.1911,3277818224.31638,1151637221.07216,634037112.599645,484003718.147947,9761590290.76701,2521341054.3544,745650411.09265,288197405.796083,152736018.708376,117858465.938639,7499630076.97623,2429963329.20482,883729964.901257,360147241.678155,180392904.690245,104763293.054007,66204269.7941477,49183491352.3961,26514405633.6444,18120144281.3272,13587373646.6572,11524831080.2989
"988",984,171.31559,27.893546,27.761844,0.019646011,2.9933802,7.9108604e-05,0.030452958,6820572.2,183153366407.919,10200.2643288171,25376270021.6007,27022771450.2173,32627454200.2324,8429625476.26958,9793812157.82899,11628448265.4214,18995779500.2727,11524551548.3617,4618231491.44825,2702401360.2414,2974938156.34013,5323994305.31754,6621327422.72202,2689988672.58544,1234883880.32093,925945517.966709,1227737860.68875,1967678092.59568,2933976969.36732,1675647101.44378,830924015.153349,470270008.27906,397823412.512991,531399924.483125,627485596.24785,85026495672.0503,48847665399.7926,27144116861.709,14667561446.8795,7467527027.48748
