"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"985",989,59.927097,30.081386,22.330604,0.015455401,6.3208112,3.563586e-05,0.013729013,5520484.4,131,6.35277720019162e-07,0.140706391651604,15885792.5008741,40045661623.4445,41564546367.5936,499445523579059,31439761.2553215,121790837.503159,47975777.9818663,431178399.574272,102722844.142809,331888120.616573,49568681.6251141,1323585358.38295,2688244026.59093,865472654.579593,303223797.791506,144823788.187582,84485456.674831,5563361673.06221,1973903386.5452,1070738263.24429,556634032.740288,304230732.537222,170143346.483739,10999108308.9348,6322312976.14778,3483681030.83319,2339024313.25207,1377506836.9278,657842872.578686,251098850.655105,600945015.059298,1807765004.76745,4086249723.82444,9639011434.61296,25430575189.3294
"986",997,107.41017,1.5395583,44.04278,0.012317502,5.571575,3.4561834e-05,0.047663489,8860172.1,1576,4.96441649473585e-08,0.00701094755052575,143041895.611826,2859145109488.14,2896256525561.56,37017970264011880,258791105.260992,173348339854.536,153538769836.957,397063450952.865,14117948554.2198,31078508463.947,49984570769.5312,288638843995.111,285792159969.993,20776690132.9505,2491226073.8385,3361326391.74982,31310060945.305,331186658753.143,29444351685.198,6133361163.35382,3392423856.7939,4576053901.46604,27542064903.5466,625405577023.352,154687855395.259,80771132976.4763,52237386965.8969,38086237464.4229,32560653325.5412,58730872206.1019,723950560644.358,383819871782.809,343731463513.837,402274914263.501,1042479715357.05
"987",836,21.913121,26.926844,38.77148,0.0038199044,0.69023392,3.286361e-05,0.015097958,4884819.1,169,4.61662690513381e-07,0.120076619151768,14041585.0546819,53604106080.3554,55416023387.4085,710270659875459,50583367.6974121,61659165.0494033,87653304.4017502,76517850.1421403,145932495.868762,146352315.3703,215317791.580335,211499918.153359,660322875.717495,530102526.438358,470418316.536556,430542548.220822,514384277.009798,2338363433.29352,1947906982.89822,1751601853.02567,1606708653.42323,1457577927.75943,1324335392.61466,8252941227.17757,6923729370.33188,6571147681.70241,6084768799.98761,5550048797.04626,4619980837.29391,3436209046.36504,225830319.593294,719102520.972756,2605770543.92303,10426494243.0147,41438825759.9047
"988",1002,29.33245,19.799536,21.303754,0.009220408,4.7938253,9.6529925e-05,0.046230945,4585750.1,244,3.25572305158233e-07,0.0739296567661109,17979563.0825651,218566054093.858,220995392042.454,2781928332036499,154727248.891501,157960344.408696,245052625.46971,188477452.961462,408599762.595498,464932027.741193,606109295.837685,682577517.880127,2649776151.62519,1818928818.31093,1529646344.8476,1336344714.14859,1541264307.70786,10446194058.4496,7593847995.58685,6335465941.61536,5628760586.17372,4661288603.8627,4226737587.09885,41021847259.0278,32676765950.9192,26908924622.4897,22639989502.406,19571357565.0906,16767092177.6244,10887450828.5743,591490422.839868,2162218604.0545,8875960336.64018,38892294772.7871,170473427906.132
"989",1005,112.18367,18.718422,12.250405,0.0046774303,6.5375661,8.9222617e-05,0.0055717928,1868154.1,226,3.52784851846946e-07,0.0673847289815815,8365075.94250607,9906539211.55254,9938704434.09459,124655489208853,14901895.6989299,486529079.207692,158243895.579607,1531707533.71233,108807022.413934,357927992.371005,38414508.0197717,1376619170.3159,1334613824.45598,342158535.026867,89679118.5955677,27485631.2077458,12800169.3691418,1386018953.74993,361316830.069819,94872736.9399993,26934430.7222092,9835969.56937624,6347671.37991374,1551512220.48269,422746923.598484,138891609.885468,43267208.1143318,17057683.4718046,8474829.4549264,6440886.38008923,2176480508.49963,1881768693.12061,1806737278.6553,1885326592.43125,2188391361.3878
"990",1135,20.615285,25.7318,48.685275,0.01703249,5.7418216,6.9998403e-05,0.023641491,5328950,182,4.24636141602724e-07,0.111740452845907,15787138.1036906,99550834704.5981,101037822438.329,1307361329266346,82811800.3832958,108874618.147992,159211504.94757,144854713.017755,256182409.545828,247913082.075513,383394669.908463,375088066.612391,1249138749.51309,929232124.248055,819377796.086084,790952655.821339,898955505.68406,4187159571.89969,3451857726.14972,3131908526.86309,2911895271.90696,2626627355.3303,2423790217.66674,14968286481.6861,12816004440.5577,11801014743.7478,10999272236.0822,10269410501.3237,8678781852.59931,6408637616.90767,412940836.113317,1262578228.1422,4687656831.35263,18733238669.8165,75941407872.9045
"991",1013,121.69175,32.637115,14.617823,0.0086804952,4.0565472,5.9390008e-07,0.022595958,8912343.2,111,7.26492783223685e-07,0.162754725240036,23710333.379105,93049369486.9669,85809756750.4525,1064099863725245,44879160.7739686,5547522224.00118,3570660894.03223,7157901783.26503,3374155149.41963,4512727239.12536,2166932387.13815,7231306221.21618,7221857886.93568,4193652093.7022,2821508734.40361,1794084267.80677,1202505188.46195,7138585107.17797,4150633324.92308,2807543201.96506,1660993937.61833,1145035453.05821,752878864.447154,6285359121.16732,4138115929.97653,2792775679.59596,1861193013.96176,1131818173.53088,676173642.056925,473837231.465317,16276084901.2984,17285120996.8993,17233608171.3102,17655669889.1898,17359272791.7547
"992",1010,120.12262,27.651119,1.2464271,0.0033852888,7.7279754,8.3807157e-07,0.010919375,8487875.3,138,5.59203422306462e-07,0.122720546245687,26274250.3294592,55639327115.6041,57605280473.885,746471770379429,28410773.3244237,4214424687.52515,2264242382.99505,6139088098.50137,1872112940.84044,2774809164.00703,1137012508.45971,5673093604.49546,5381962060.72392,2864042619.84445,1530502771.59533,871530741.269401,508236134.386242,5543496245.59742,2578307670.20497,1529269765.732,775882915.549231,389406524.312669,305648531.390076,4799670871.85839,2956831990.58617,1645468045.2586,818853035.033132,531561240.640401,293848337.326022,205977585.752319,12617755169.0216,11457028217.8026,11156274327.8193,11122011652.7864,11252211106.455
"993",844,113.178,15.185577,8.0862253,0.010309311,2.1470611,5.8130753e-05,0.027441197,6243555.7,294,2.64963934806715e-07,0.0500718245440338,32605860.6639781,217131972763.238,218838807624.903,2809249063809286,86157795.1510065,11589986081.3115,4257583242.81929,32504085585.9479,2579356845.01274,7970682930.04463,933721080.366318,30165646880.6594,29883596150.0116,6610448390.81484,1906609124.68014,585645682.225083,321129475.88542,30739714746.3202,7401110525.64697,1933180770.38154,512255011.898873,191057233.038662,163107663.918026,35010287764.8997,9114640069.96958,2744683177.83195,961841165.294871,383337440.795114,207289651.081149,167810934.047426,48351654910.0787,41649407736.0831,39307428823.6171,40940425951.2043,48589890203.9197
"994",1048,154.28804,37.70347,1.8573948,0.0053714194,8.991373,9.003864e-05,0.046333821,8903993.4,97,8.10445145550587e-07,0.207911597639548,19585363.6038528,170814137604.791,173510175306.984,2207138513577264,112693262.081848,21441225359.9698,14405160361.9126,32727453094.8633,5624211320.55824,10087243638.7086,3775373693.87981,22441233937.0029,17661620208.8742,6251009180.59648,2682858415.74603,1614757975.76353,913218196.981115,12503630311.0098,4572149241.77811,1834124859.06,827706781.148356,443781471.238421,219750299.549995,7230858328.3579,3357725880.08355,1475504973.49735,749578672.841112,393055629.396904,192600716.589708,84342757.5762103,68573838816.7457,41928062590.1496,29123463977.9613,20401142963.7846,13483666958.3427
"995",1021,119.05657,30.784916,31.909969,0.019949703,0.38492278,4.6451987e-05,0.034283285,4199816.3,120,6.67839562265091e-07,0.146222136478817,11923862.3331024,72370831945.2354,73400450276.7626,915894255947398,76811877.7591673,4818492536.91264,1464596535.30688,11356730683.5504,1186751947.35403,3241311482.9394,401749239.169208,9781849820.22273,9834687653.38739,3071611610.72545,946446145.170207,318976711.558362,136518699.657991,9644725724.86971,2805236004.76515,823940585.265676,293214243.448297,109991116.824982,67529176.8608587,8446332970.42429,3016923681.77756,957380729.560485,372060804.86208,159372433.274282,90354433.8330619,53665305.0415243,17639819755.7699,14611662489.6854,14308240820.4994,13744636852.0347,13096090358.7733
"996",1029,161.50405,35.116731,12.034282,0.010340504,7.5461642,3.6786832e-07,0.02833799,2611768.4,126,6.53696526261509e-07,0.183639042943488,5841460.48385279,37986332654.1704,26921311382.0247,326850752392045,55953601.551451,1558737243.69153,1763353560.2079,1795438516.01687,1175920347.40922,1354369053.65089,1245388958.55237,1658276110.86694,1646239075.51256,1149769018.58988,875289262.835888,934910727.383516,1114449690.82935,1580054626.5548,1080846221.22171,716046408.993329,709221125.102788,692165961.197646,830926148.059036,1344176716.09038,1060017215.41297,726469575.838811,500598723.024045,441569750.027657,495010826.88239,472066518.072221,5117529319.9163,5433954470.47941,5720657775.15119,5609260491.1293,5039909325.34848
"997",926,74.80084,48.639159,13.941441,0.019227563,5.234014,3.0164704e-05,0.039081529,8334013.4,48,1.66084422364633e-06,0.307953735948503,17717273.1074487,65855033029.1898,70228112887.9816,880928906116266,49721472.4169886,555696546.446594,178877757.020422,1872280816.77092,289052857.687303,983673115.359919,131810932.663874,5061128523.26523,7548315685.89038,1847990010.96516,721662145.87002,245096846.829478,103299654.042686,9236805833.07497,4393838021.48558,1520176668.04771,490310613.364509,220683408.133217,75083445.3647576,20505734868.2269,8280068733.35902,3272605323.02333,1752416392.92877,667752011.326058,212659265.721966,61093411.1127962,2606855120.23794,6465665428.97633,10466364343.5977,15936897989.4707,34752330005.6988
"998",1056,24.676815,16.594033,46.038532,0.012781,3.9032157,5.4407433e-05,0.017052073,1850806.4,320,2.47131763515818e-07,0.0580008363701083,8058509.69808253,42860442725.0709,43431691589.5634,549197052966842,68151193.402115,32747824.9101597,54671700.4137207,46444015.0140933,76413016.6480644,81780506.4912691,131538030.175108,140242884.184194,521528528.723324,338494916.098488,274909336.037172,260197069.919827,336450274.634218,2005565793.94622,1382394422.78407,1195061768.07545,1077432952.71849,958081375.963782,900721214.66313,7744472664.55191,5912215281.31272,5177617115.33016,4544060480.14758,4135340049.96338,3446710007.39794,2656600359.45891,133863540.337974,429974437.498636,1731580125.41303,7519257528.15114,33617015958.1626
"999",1041,49.039714,48.288524,10.689182,0.0056148598,6.4913491,6.306961e-05,0.031107133,8609640.4,56,1.40376377889786e-06,0.331597079851251,15627339.371212,64031317546.9771,66419476569.2355,844915718316019,54066511.1472836,137784739.771891,86395955.1688502,311597026.771548,203995036.293933,438127820.105146,169311748.350961,1083978593.31703,2489366001.67671,1207398468.3045,651236304.468821,482960053.03911,332509800.820096,7136656066.02166,3723527222.50165,2105549744.3103,1455848112.78887,991001025.885394,727589703.034343,13274567657.4494,10919357180.997,6979500025.85013,5140163526.03691,3599764650.45501,1820305902.95878,950984202.857381,535777721.712289,1895413198.06707,5163470628.30924,16140171874.5422,42684643146.6047
"1000",852,89.753501,43.880064,30.96482,0.01366487,3.6224708,3.3858388e-05,0.045258234,8815948.7,50,1.48323751678991e-06,0.214743127680843,25399130.1440551,90404278626.7861,95060881039.8775,1281802542934763,50466395.3318409,1400463803.34151,294795894.718315,6026724704.95061,653257886.7446,2713476206.01015,159057437.274739,10932278458.6995,15415259524.7888,3900178989.79081,1076859260.75157,290789841.516235,103535346.883993,16780807350.0007,4947651909.02314,1197708538.83784,426456591.680162,124469806.452411,51271520.9737791,19937289595.1369,6054805383.66295,1814925334.38327,548335048.766031,137498841.955805,51465022.8962044,21518740.6374567,7721984403.01044,14458069988.729,20786622963.7314,23528365716.968,28565837967.4386
"1001",1064,162.55015,24.202446,48.952895,0.010003321,9.599179,1.1301849e-05,0.0057597945,3796601.4,213,3.71414137191917e-07,0.100942934206019,11644263.0109199,19752912336.4992,21076769996.5699,266419508323002,22879894.422958,2747676312.73788,2504458436.60016,3873866878.21796,801241177.490776,1114156002.5079,930452734.60812,2496010922.6001,1756905907.12163,622984953.919431,297642933.32903,251464462.126933,324761528.12676,1217577732.13076,416167895.7733,164197945.887897,92156984.8471109,85868726.1597714,101749592.502055,664882331.260124,303982668.381823,135900277.08724,65936264.3664377,41779527.2681743,34357697.8374372,30590103.68113,9126001627.556,5341860837.2069,3253759784.62379,2077718877.3009,1277428869.88237
"1002",1143,164.58627,46.906495,12.334053,0.0021381443,2.8405577,7.1788034e-05,0.023982577,1618318,71,9.79911664720891e-07,0.296685894904215,2742989.47494647,13286495348.5715,13574733100.6062,195112917659427,71131486.0817083,1783698774.63748,1684644370.8478,2379013217.4303,545614436.103226,783978974.081122,645650217.933647,1545265565.38658,989699124.762256,462142170.732638,234038666.517435,212007232.199984,238769423.471579,639314046.784079,308326646.924824,131136654.818608,88550381.1109502,75749828.6791004,67640658.1477182,297024417.273344,208342776.483082,110349257.401793,55902439.2168651,40322852.2224873,28662155.7744326,18888811.6648375,5847356362.91558,3520509193.50457,2136656617.68389,1310718216.46528,759492710.036841
"1003",934,9.0077523,41.034023,30.81174,0.0010682834,7.701275,1.9340621e-05,0.028968882,1556301.5,113,6.8993198535961e-07,0.225362143425805,2913933.41329735,21918567707.7784,23272863243.3457,298514268575564,102443750.846651,42828210.4523368,59478321.5864255,57294560.2609384,88411124.3730504,87324712.7609574,125694997.783211,115687829.424819,307928652.784695,268587526.832524,263038406.161793,255950572.422142,313877670.215248,852859834.90434,763795841.821453,766223632.700411,771315526.45545,799678985.617872,770785956.510674,2315131744.61798,2574344880.71504,2653502834.93189,2455870851.98483,2426821490.72095,2300237150.2649,1836191927.04179,159601092.299701,417118664.342038,1409382828.4164,4724659778.0102,16562100880.2774
"1004",1037,78.210504,36.746089,25.962833,0.0095485269,9.6498469,5.2316464e-05,0.0096829703,909029.09,66,1.06508027991832e-06,0.185042787511889,2575493.76862859,2776177824.68521,2846174433.48406,40488830622322.5,15720803.1778241,21237908.1104814,6494593.78247635,90451093.3850373,13434681.6547271,51031554.8269692,3959537.78855991,215443334.621897,332786177.086867,88179715.9406654,22242356.3696053,6599192.12977998,2915378.52424572,492757683.888284,159178456.903545,44806699.5664462,17475002.7238166,5055189.86757747,2343753.02345855,738154828.879552,331348619.573163,131152446.355858,49207475.2019296,14805876.6216941,3689056.63864292,1423820.01877877,118183595.277995,283869108.892153,452722820.051163,721616785.973128,1269782123.28962
"1005",860,19.803323,6.2748726,3.9651914,0.011764324,9.6308642,3.6424433e-05,0.0064723618,455042.34,891,8.82954153014016e-08,0.0182556068860566,3762602.3463957,11198708996.4737,11295073850.0784,143573146102570,38157937.7475546,17858715.3314399,31813940.2318605,39027363.3247549,12769339.3433585,16236445.7126016,45619481.3572882,69675562.3170496,178069647.859923,54155649.1919707,36592035.5718846,39877945.5022659,94803440.7782172,574738627.588475,263359848.987324,210062611.035602,189221203.759203,185707906.33483,276481919.147243,2201219141.96331,1419551956.2909,1231593418.07361,1075518741.12702,1027729863.90107,950812352.301723,1052576693.04547,88700018.8880552,144300828.730298,403498718.904262,1699572116.85268,8959002166.70309
"1006",942,32.615241,2.4843892,28.111904,0.0083753321,7.6397502,4.9025684e-05,0.036169932,7061979,1428,5.52602118105078e-08,0.00901117221951588,93586911.8411013,1552851624447.28,1561883973977.44,19792835540488268,211491491.183019,9008425152.17191,11642598338.8201,24166625290.6038,1740536475.55748,3297428405.20604,9830998300.8194,30044138546.3742,51360916387.2008,5653167682.76967,1742174048.73573,2356588543.67124,14369379054.2971,109179029415.229,24200365893.3441,14561582793.1044,12427178255.8084,12794172804.807,32495295280.5024,375945810317.272,186466007153.332,145061562309.439,126417671183.362,112965975813.899,106267327408.556,137889019122.558,44817648781.5958,44913101727.9571,75482225716.6745,205657624442.795,1191013373308.42
