"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"645",614,78.497323,10.717407,43.51604,0.0067980844,7.7222224,6.963618e-05,0.030433243,1480446.7,141,6.5392348540194e-08,0.00624523085498268,30794379.6303361,231971364584.142,231919288917.184,2138370.32334336,0.00147604651802598,0.235277746193518,0.113288080435868,0.651434173370613,0.00147604651802598
"646",588,52.64424,19.346192,25.2834,0.0030464409,2.2674534,1.3087552e-05,0.045910423,6177252.9,114,8.54778845341913e-08,0.0130702523683541,70194325.2431543,1114832736402.59,1149202254475.1,11198377.0480479,0.000768531016892086,0.294686692472297,0.163476580095991,0.541836727431712,0.000768531016892086
"647",677,166.59055,47.725983,11.966665,0.0097421909,1.2634583,2.4474044e-05,0.029203715,1952045.7,146,6.46667497125166e-08,0.0294999365508547,8548169.55136336,295562095605.518,295390596988.715,2788884.67122342,0.000319860591640255,0.370346229747185,0.269719647516133,0.359934122736682,0.000319860591640255
"648",685,93.480594,45.189842,38.370917,0.014849898,6.0109535,6.4039057e-05,0.015634789,6750176.9,33,2.76894999525087e-07,0.0130816273575632,137935054.063205,129022257835.189,128485703420.976,1174042.60999514,0.000695596595814347,0.138797997106574,0.024358364468937,0.836843638424489,0.000695596595814347
"649",674,128.46516,29.317385,43.565551,0.006130309,7.3435562,8.9242127e-05,0.043987981,6552278.1,74,1.23530856517243e-07,0.020332190735886,57538639.0605134,783798570110.749,784089736959.151,7167586.48267781,0.00044976359511995,0.306251221157586,0.152489529738022,0.541259249104393,0.00044976359511995
"650",596,8.161329,11.487059,10.24131,0.0054641058,1.8143879,7.0912145e-05,0.041580571,2163523.7,293,3.23512881090539e-08,0.00810218599918388,24398827.0762519,933160049393.909,935496819072.218,8867506.44584027,0.00117285187502753,0.315908842695215,0.313879290463072,0.370211866841712,0.00117285187502753
"651",632,153.09551,19.608297,49.702658,0.0024515972,8.5385081,6.105459e-05,0.0074593353,7821868.3,166,5.70588360857888e-08,0.0136523535925745,69522941.3710045,343203702715.274,342470252959.117,3243798.36862358,0.00069230004288464,0.327621436007123,0.237267717056833,0.435110846936044,0.00069230004288464
"652",711,19.292493,30.935931,26.114004,0.0091339271,3.4847468,9.5540221e-05,0.015231218,2617066.8,156,6.17263760885342e-08,0.0201311933920102,16407574.6810218,216603237278.566,216591417920.622,2085626.91793829,0.000478301958600884,0.350422010685004,0.25445012503622,0.395127864278776,0.000478301958600884
"653",682,165.4625,13.556706,35.310539,0.012793009,9.5365081,3.1409475e-05,0.020418758,2891763.9,249,3.78543572502796e-08,0.00944193662022273,30270765.342038,523452443926.736,522808292336.055,4927852.3960029,0.000997055602718697,0.320800601445614,0.287817685969208,0.391381712585178,0.000997055602718697
"654",693,120.06887,29.568007,44.165992,0.014498768,2.1806506,2.5264054e-05,0.026400258,7923355.5,69,1.38897603092705e-07,0.0188395152930822,79625194.2768845,506230206477.492,513662451679.823,4922907.35025644,0.000516183219070876,0.28647359569659,0.125903637555299,0.587622766748111,0.000516183219070876
"655",651,17.376889,34.442326,29.108851,0.0049513249,6.67991,8.4415408e-05,0.039030214,1243939.1,152,6.18573575601128e-08,0.0219964763483761,7145052.05321349,263236231537.04,263677213718.488,2479177.1047947,0.000428162642036409,0.3546690106944,0.259019990660865,0.386310998644735,0.000428162642036409
"656",640,124.33907,14.215608,12.124559,0.015667851,6.5565992,9.4820424e-05,0.032466352,1164276.7,138,6.97856981654425e-08,0.0098199643030484,15910844.2079033,182056402602.748,182118889397.536,1753882.55070965,0.000981035315233485,0.282922215712031,0.162327902434173,0.554749881853796,0.000981035315233485
"657",641,146.77322,47.72018,36.457012,0.017576413,2.2632284,4.6861929e-05,0.021979295,3146973.1,71,1.40311291370635e-07,0.0382763590407437,15644887.1222948,165403769936.108,165745829549.679,1651176.8082223,0.000260805986825344,0.359457841730922,0.202412031566534,0.438130126702544,0.000260805986825344
"658",719,87.602607,15.509416,42.772205,0.0093256865,0.60587927,4.9975257e-05,0.046278959,2970129.8,108,8.69557158834663e-08,0.00622846401730092,71434374.9626518,533147069872.801,534579995452.116,5020356.90976404,0.00151184269844818,0.195239404355393,0.0653313550687279,0.739429240575879,0.00151184269844818
"659",690,49.1852,21.222529,46.221047,0.015315727,2.2891208,1.3921891e-06,0.049587215,5052039.2,105,8.8453234159116e-08,0.0146036289596701,52266869.8941593,951426878421.03,1007949924688.08,9361425.22445526,0.000673760841033768,0.314871894615544,0.228247906834714,0.456880198549742,0.000673760841033768
"660",659,125.72286,10.635914,24.025828,0.0097543124,7.3631554,1.3767817e-05,0.019085423,5501203.8,163,5.75123741912494e-08,0.0080636949606067,83112817.3287689,613609029671.667,620697305339.826,5818737.43652529,0.00117598810277995,0.280297771764258,0.176738820372131,0.54296340786361,0.00117598810277995
"661",701,79.436379,42.872109,48.069104,0.013014058,5.1748908,2.6628289e-05,0.034870693,8481323.6,42,2.52966264165671e-07,0.0178624538452664,121315845.679155,394353287283.645,399631061606.304,4245913.42136253,0.000602760173429592,0.195421924768455,0.051457288336889,0.753120786894656,0.000602760173429592
"662",649,61.850408,7.7042784,33.740532,0.018744762,4.2622152,1.278812e-05,0.044769147,6037542.2,181,5.1064440677066e-08,0.00635548028666764,109052293.888294,1779939320136.87,1832838606790.61,16940310.9735843,0.00149750335967145,0.26995363173795,0.177476191194301,0.552570177067749,0.00149750335967145
"663",648,7.3934581,14.577658,48.278916,0.0095576691,6.0307052,1.3054845e-05,0.030411422,8366084.6,287,3.30062880167224e-08,0.00932256003774721,82822649.1887755,2586208224252.99,2588963040241.83,24524741.15424,0.0010171986027731,0.323077599573188,0.313961184664223,0.362961215762589,0.0010171986027731
"664",622,135.57128,45.881384,17.368611,0.014324894,7.848011,6.7980052e-05,0.017419408,2938396.6,56,1.78426851975485e-07,0.0368908222070434,17091725.0174089,96307358361.2947,96728162185.4041,966498.482662487,0.00027203411509298,0.334982909057327,0.166124879848627,0.498892211094046,0.00027203411509298
"665",698,89.122561,6.3700189,31.030686,0.00428726,8.199938,8.4274779e-05,0.042669263,6589590.5,187,4.99912118673497e-08,0.004469614270636,167455311.181196,1894340642355.18,1892496775735.03,17691734.7602466,0.00208949962584398,0.236007989743544,0.127218104031931,0.636773906224525,0.00208949962584398
"666",727,49.796454,27.87561,34.897875,0.01061032,2.3096182,1.4120664e-05,0.042301398,9804982.4,80,1.14454939075287e-07,0.0194197984227821,86772694.2646217,1217255286564.8,1255308408808.54,11494099.7960702,0.000486237641872003,0.309493916197323,0.166107924798008,0.524398159004669,0.000486237641872003
"667",656,93.043459,20.553928,27.503966,0.0072524314,5.5339996,5.7112295e-05,0.0086166658,6584620.6,86,1.11668373744459e-07,0.00731785186822188,152748146.947495,171483017429.122,171052984989.461,1642703.94458013,0.00130904497886261,0.178940256624947,0.0500603365032047,0.770999406871849,0.00130904497886261
"668",667,39.898163,18.241848,26.223738,0.011367165,9.8789324,3.4445209e-05,0.019166718,532087.75,140,6.88742739080296e-08,0.0130505729171891,5435580.24982863,49722491001.8502,50010257103.4148,482218.82043322,0.00074312470748825,0.314227793519732,0.200454719558174,0.485317486922093,0.00074312470748825
"669",604,36.821326,45.29319,24.876034,0.010798405,8.6397342,5.066344e-05,0.046552147,9255536.7,64,1.46512565080559e-07,0.03624662255067,49651824.3182744,986909924688.309,996085737704.917,9340100.89416372,0.000261099779975219,0.348942685696359,0.194170029372735,0.456887284930906,0.000261099779975219
"670",664,11.93225,14.561572,47.422872,0.0018859483,9.8619588,1.6004275e-05,0.010676363,2025250.2,258,3.65390143710532e-08,0.00970783149415889,20258093.9430157,198561553628.059,197481851589.384,1861674.39101764,0.000965798069689474,0.321100251269312,0.29762620897932,0.381273539751368,0.000965798069689474
"671",706,9.291008,35.555766,37.705187,0.0014335307,4.352864,1.6024774e-05,0.036190192,5760315.9,207,4.4996650186257e-08,0.0197495697265504,31429861.4715292,1553383095856.03,1558895596101.41,14520031.521637,0.000473294378340874,0.357378658488772,0.289396073301161,0.353225268210068,0.000473294378340874
"672",630,177.71845,24.015167,21.524309,0.015995764,0.97760076,9.6314839e-05,0.042281019,2308943.3,316,3.0204959227138e-08,0.0122906395491963,16585998.6316973,1083770947304.64,1084344835397.24,10349818.9270607,0.000776999545716582,0.347423871074858,0.318166653794893,0.334409475130249,0.000776999545716582
"673",735,107.54572,39.434803,8.7980968,0.0053641537,5.7396078,3.2951991e-05,0.049563831,9753790.3,42,2.18290749118423e-07,0.0205149646021494,112845441.56673,745692878096.633,760716086414.524,6974405.94353419,0.000455907203793259,0.238887741455226,0.0811189928586182,0.679993265686156,0.000455907203793259
"674",709,6.3107113,43.461403,35.707074,0.012172086,0.36118728,3.6333557e-05,0.012784218,1851812.4,229,4.16963736277039e-08,0.0223891179976374,8579714.92111366,190330175799.976,189218471472.496,1806746.81518567,0.000423987120211677,0.369340194768426,0.293312767791463,0.337347037440111,0.000423987120211677
"675",672,124.40276,14.208516,29.7993,0.010808694,3.7691726,5.5026943e-05,0.010129638,426919.81,137,6.97221463920362e-08,0.00981102155170176,5836885.36855729,20846848762.758,20861481525.7948,199267.495838782,0.000974275581064721,0.282425227465347,0.161071075828725,0.556503696705928,0.000974275581064721
"676",638,84.253451,34.872343,21.555925,0.0088595266,2.0635842,5.0326651e-05,0.029707109,8270507.3,50,1.97900338735025e-07,0.0118629379051323,157553071.157123,419306791564.725,420158104855.155,4157471.56365507,0.000835805324459124,0.163843793814872,0.038666429950115,0.797489776235013,0.000835805324459124
"677",743,161.9138,17.289639,47.280952,0.010884499,3.3670138,9.0252661e-06,0.04397396,3051371.4,209,4.42575499207493e-08,0.0116011430456262,28109407.1295367,1017326906861.79,1026177781239.53,9491967.90558136,0.000804257182622312,0.325584350042589,0.269194061269059,0.405221588688352,0.000804257182622312
"678",612,36.116015,24.930035,28.242151,0.011655661,1.4150964,6.4845244e-05,0.046004423,1405117.6,113,8.14644771121625e-08,0.0177537164260078,11475490.143991,266360752350.997,267767950385.998,2464934.09541176,0.000521249678871466,0.325359793634387,0.207095171769885,0.467545034595728,0.000521249678871466
"679",657,121.41445,49.860511,43.149678,0.015614168,1.8316536,8.6347895e-05,0.040302201,1978426.5,37,2.55146098616103e-07,0.0369400521576394,13742969.8754889,105023242982.386,105260845454.981,993705.080030228,0.000256138334409592,0.29858206562418,0.122435125627361,0.578982808748459,0.000256138334409592
"680",680,91.07453,12.008476,17.37178,0.013491737,1.9489073,6.2290368e-05,0.019742053,6820877.2,130,7.16239285488565e-08,0.00542135839972004,171050714.736817,633845155704.218,633492374666.39,5898517.63531562,0.00171653074991703,0.210136935201798,0.0774579245197954,0.712405140278406,0.00171653074991703
"681",620,94.278913,21.835557,4.9245293,0.0051653165,8.9660661,8.6849325e-06,0.040186852,3502395.4,76,1.18281753982918e-07,0.00793150129507857,77149366.5628186,401538270004.798,424334868972.719,3814521.51594358,0.0011977266857066,0.192909871180939,0.0570852013360213,0.75000492748304,0.0011977266857066
"682",714,107.49033,47.983578,2.2913677,0.0054902715,9.4563125,5.8728203e-05,0.031380258,1429453.9,34,2.81968914884923e-07,0.0260697179946005,14791020.8545913,53569835685.3241,54019255238.8327,517879.526607902,0.000370827637916988,0.233073395115824,0.0774738594833612,0.689452745400815,0.000370827637916988
"683",751,171.43757,10.537967,6.2089146,0.0015052332,2.4351782,3.5512783e-05,0.028834914,5245884.6,288,3.21974039120918e-08,0.00773652100161306,61808351.9865314,1576685486905.75,1584234126762.7,14690369.1083612,0.00120432008432877,0.311232960689903,0.315822991605371,0.372944047704726,0.00120432008432877
"684",717,138.96545,27.947412,41.372785,0.0057219144,6.4666167,3.7382014e-05,0.022481279,7155944.3,94,9.89022966267691e-08,0.0200969466745595,56885787.1390582,546103105635.783,544870616591.107,5065561.8024586,0.000461554396175123,0.324272469816905,0.183412837112584,0.492314693070512,0.000461554396175123
"685",675,13.918377,43.286601,49.210163,0.0041034291,2.2490156,9.2428833e-05,0.030993129,8343702.4,149,6.21203883709176e-08,0.0266973550693925,39570483.9077042,1395778217647.85,1395465256148,12916339.7068353,0.000346620947135392,0.366906022614694,0.267510784927157,0.365583192458149,0.000346620947135392
"686",628,77.511313,20.79378,36.67644,0.006567348,9.5231398,5.7564158e-05,0.0079409202,7913792.6,84,1.10390640584888e-07,0.00970157105716228,137680499.985898,191757258102.34,191565877601.836,1776354.71518452,0.000954851452370241,0.221198229728216,0.0805137132488378,0.698288057022946,0.000954851452370241
"687",722,73.356794,23.344569,46.95537,0.0055737694,4.1372941,9.4501175e-05,0.021991327,5009038.8,78,1.21270982032321e-07,0.0117050751857597,75704613.6773905,305816069388.069,305333017185.321,2888186.71759453,0.000806846197578096,0.234255989594425,0.0885031541428455,0.67724085626273,0.000806846197578096
"688",688,175.7008,26.218708,12.374982,0.015851873,5.119134,8.4551605e-05,0.045249993,1663651.7,288,3.3108205126292e-08,0.0136570021817749,11260004.4009494,762417827925.871,763504031300.098,7280135.44791394,0.000699183285593101,0.346453566274672,0.310579830156856,0.342966603568472,0.000699183285593101
"689",646,147.84007,34.679944,33.131384,0.0084681545,6.4878216,6.2029647e-05,0.0055520079,6190558.8,95,9.8840856326441e-08,0.0254570555920128,38837712.6358125,116673076149.463,116573302304.896,1094609.47733861,0.000368536396150368,0.345547307137976,0.210468778189136,0.443983914672888,0.000368536396150368
"690",665,25.327887,31.336983,3.203609,0.014132661,6.5419031,8.3844098e-05,0.0076284648,4976504,123,7.51260635670844e-08,0.0216771748859008,31965441.3434092,169533359645.248,169631809593.141,1567483.72359075,0.000426525685847964,0.347042431230548,0.234636250844215,0.418321317925236,0.000426525685847964
"691",759,17.975809,49.077267,47.687746,0.0084144304,1.2140624,5.7269908e-06,0.02092392,6658688.8,106,8.22283257517457e-08,0.0333758195960276,29062382.5453236,568160323485.682,554004607862.564,4828816.36450886,0.000254646580329089,0.360628025414188,0.272533714710325,0.366838259875487,0.000254646580329089
"692",636,179.56775,12.808831,19.875058,0.0072916894,9.8594319,4.569588e-05,0.022618431,9885081.3,340,2.78320804985531e-08,0.00800250244158799,104686571.881202,2695101576882.22,2695266136070.93,25505053.7818111,0.00118256573249045,0.317976522800691,0.33902120140566,0.343002275793649,0.00118256573249045
"693",696,109.93278,46.859686,10.416116,0.0082176959,6.0616026,1.9304066e-06,0.0056884459,1374602.3,36,2.67827007522386e-07,0.0270751678444531,13347403.9836276,9827092669.74624,10050689425.7736,96906.4586079057,0.000364213897810894,0.312845701114067,0.142957800781236,0.544196498104697,0.000364213897810894
"694",654,101.06707,39.443905,7.1165214,0.0064085636,3.3766857,2.7653342e-06,0.0055593955,5965736.6,40,2.26678469257548e-07,0.016697136045511,86415358.6172513,49342498725.8454,53465841816.7412,484782.207223404,0.000588414745374622,0.246306153244767,0.0854711572167028,0.668222689538531,0.000588414745374622
"695",730,126.6065,24.532838,12.845526,0.012696243,9.5292639,2.9486018e-05,0.017992658,4453230.2,88,1.06370160354346e-07,0.0164809926453023,44767763.580087,253096433664.669,255687833767.436,2393384.91730778,0.000573777030635494,0.298879830535218,0.151913025558529,0.549207143906254,0.000573777030635494
"696",683,108.29478,47.563383,26.234269,0.017103559,1.491854,9.9053186e-05,0.03806976,9928246.9,36,2.76928390789658e-07,0.0263070894114543,100889790.75113,459528793750.547,460545439845.054,4591371.87150501,0.000379801730524005,0.240238414313653,0.0773571036715003,0.682404482014847,0.000379801730524005
"697",725,127.88101,38.794627,28.73711,0.0074168834,1.9118652,3.9415067e-05,0.012831541,1217628.4,59,1.69251291834684e-07,0.0283732865631665,8968810.19169618,31008701918.0116,31110844546.5015,310667.487144242,0.000353103948533828,0.310637183093618,0.145125718378352,0.544237098528029,0.000353103948533828
"698",767,103.17293,23.137011,30.423932,0.013660694,1.4058705,7.31928e-05,0.020074118,3612107.9,75,1.22237018566158e-07,0.0107426781396682,59719097.727216,199804504174.957,199923570142.86,1832854.5866524,0.00085390621074204,0.228335479300655,0.0779383133899331,0.693726207309412,0.00085390621074204
